image_path,label,cell,score
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,clean,0.26733407378196716
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,jpeg_90,0.3534647524356842
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,jpeg_70,0.3251209259033203
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,jpeg_50,0.2810766100883484
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,jpeg_30,0.3172299563884735
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,blur_0.5,0.26787039637565613
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,blur_1.0,0.22319169342517853
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,blur_2.0,0.22645816206932068
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,resize_0.5,0.20960493385791779
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,resize_0.25,0.1938135325908661
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,noise_0.02,0.2739606499671936
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,noise_0.05,0.24490804970264435
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,noise_0.1,0.2973026633262634
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,jitter_0.2,0.2891387641429901
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,center_crop_0.8,0.32574644684791565
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,composed_blur1.0+jpeg70,0.33282384276390076
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,composed_resize0.5+jpeg50,0.28477877378463745
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,composed_jitter0.2+jpeg30,0.3521988093852997
data/corpus/images/OpenImagesV7/c2/c227d829da28ed9e30d965afdccf103250e72b5ee670db9a14208bd184b94493.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.38985204696655273
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,clean,0.12552505731582642
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,jpeg_90,0.15109236538410187
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,jpeg_70,0.19116856157779694
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,jpeg_50,0.1614646464586258
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,jpeg_30,0.11972688883543015
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,blur_0.5,0.11137853562831879
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,blur_1.0,0.09103397279977798
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,blur_2.0,0.09974325448274612
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,resize_0.5,0.11589333415031433
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,resize_0.25,0.09296984225511551
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,noise_0.02,0.10739018023014069
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,noise_0.05,0.1345605105161667
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,noise_0.1,0.1656917929649353
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,jitter_0.2,0.12397874146699905
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,center_crop_0.8,0.14717264473438263
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,composed_blur1.0+jpeg70,0.17291848361492157
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,composed_resize0.5+jpeg50,0.2710874080657959
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,composed_jitter0.2+jpeg30,0.13596276938915253
data/corpus/images/OpenImagesV7/cb/cbf91aeffa7c8fd2ad83ed64e66f698e30266026f510428175f320ee81b7757f.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.15761366486549377
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,clean,0.10694828629493713
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,jpeg_90,0.11861424148082733
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,jpeg_70,0.11822514981031418
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,jpeg_50,0.15789853036403656
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,jpeg_30,0.1884053647518158
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,blur_0.5,0.0976029634475708
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,blur_1.0,0.08193976432085037
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,blur_2.0,0.06690692901611328
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,resize_0.5,0.09523414820432663
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,resize_0.25,0.06590589135885239
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,noise_0.02,0.13708505034446716
