image_path,label,cell,score
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,clean,0.4062889814376831
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_90,0.4107966721057892
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_70,0.41721582412719727
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_50,0.4217144846916199
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_30,0.4212389588356018
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,blur_0.5,0.40555769205093384
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,blur_1.0,0.39559394121170044
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,blur_2.0,0.38680824637413025
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,resize_0.5,0.39684635400772095
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,resize_0.25,0.38911765813827515
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,noise_0.02,0.4132915437221527
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,noise_0.05,0.40704452991485596
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,noise_0.1,0.4075772762298584
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jitter_0.2,0.4072880744934082
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,center_crop_0.8,0.41400983929634094
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_blur1.0+jpeg70,0.4164389669895172
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_resize0.5+jpeg50,0.411667138338089
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_jitter0.2+jpeg30,0.4182909429073334
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.39905092120170593
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,clean,0.43614667654037476
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_90,0.43712833523750305
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_70,0.44495922327041626
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_50,0.45363354682922363
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_30,0.45524829626083374
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,blur_0.5,0.43536582589149475
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,blur_1.0,0.4322904050350189
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,blur_2.0,0.4327842593193054
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,resize_0.5,0.43231940269470215
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,resize_0.25,0.43222886323928833
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,noise_0.02,0.4392770230770111
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,noise_0.05,0.44552430510520935
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,noise_0.1,0.4422774910926819
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jitter_0.2,0.4382954239845276
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,center_crop_0.8,0.432241827249527
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,composed_blur1.0+jpeg70,0.4486980438232422
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,composed_resize0.5+jpeg50,0.4514586925506592
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,composed_jitter0.2+jpeg30,0.45973172783851624
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.45316606760025024
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,clean,0.4017845094203949
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,jpeg_90,0.40596136450767517
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,jpeg_70,0.4306950569152832
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,jpeg_50,0.4220951795578003
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,jpeg_30,0.43173226714134216
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,blur_0.5,0.39921021461486816
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,blur_1.0,0.3936386704444885
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,blur_2.0,0.3852115273475647
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,resize_0.5,0.40035372972488403
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,resize_0.25,0.3948644697666168
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,noise_0.02,0.42064040899276733
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,noise_0.05,0.41924798488616943
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,noise_0.1,0.4127527177333832
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,jitter_0.2,0.42850401997566223
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,center_crop_0.8,0.40723153948783875
data/corpus_smoke/images/Megalith-Flickr/47/47aced3b9c6645e14d38a3ee932af4f2784512fa959f518af2605d265eaa6d27.jpg,0,composed_blur1.0+jpeg70,0.4218679666519165
