image_path,label,cell,score
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,clean,0.2742721438407898
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_90,0.2773107588291168
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_70,0.28142160177230835
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_50,0.2847945988178253
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jpeg_30,0.2792905867099762
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,blur_0.5,0.28624168038368225
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,blur_1.0,0.30799779295921326
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,blur_2.0,0.3401153087615967
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,resize_0.5,0.29499027132987976
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,resize_0.25,0.33041131496429443
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,noise_0.02,0.27486157417297363
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,noise_0.05,0.2654033601284027
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,noise_0.1,0.25203263759613037
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,jitter_0.2,0.2801494300365448
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,center_crop_0.8,0.2871249318122864
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_blur1.0+jpeg70,0.322428435087204
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_resize0.5+jpeg50,0.30562445521354675
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_jitter0.2+jpeg30,0.28229591250419617
data/corpus_smoke/images/Megalith-Flickr/04/04a3ccf44869ae2e3e184e706b960a095b8557871ed437e96c4e6c96a1437051.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.32773852348327637
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,clean,0.3755840063095093
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_90,0.38010111451148987
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_70,0.3847159445285797
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_50,0.38589295744895935
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jpeg_30,0.3861444294452667
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,blur_0.5,0.3771343529224396
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,blur_1.0,0.3819643557071686
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,blur_2.0,0.39508160948753357
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,resize_0.5,0.3796672224998474
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,resize_0.25,0.3925490975379944
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,noise_0.02,0.3712160289287567
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,noise_0.05,0.35480836033821106
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,noise_0.1,0.3216617703437805
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,jitter_0.2,0.3662952482700348
data/corpus_smoke/images/Megalith-Flickr/20/20cbd07bab75fb1af2c3d06e732a0d0c6c9f52b459d8f68da0b136eb23ef3217.jpg,0,center_crop_0.8,0.3776110112667084
